ID;CREDIT;GENDER;EDUCATION;MARRIAGE;AGE;PAY_1;PAY_2;DEFAULT
28276;110000;0;2;1;40;1200;500;0
28277;210000;0;0;1;40;5609;2000;1
28278;260000;0;3;2;49;2759;316;0
28279;280000;0;3;1;45;22625;12344;0
28280;230000;0;2;2;36;656;827;0
28281;50000;0;3;2;46;2000;600;0
28282;320000;0;2;2;36;596;13386;0
28283;110000;0;2;1;41;2000;5000;1
28284;180000;0;2;1;42;17475;611;0
28285;180000;0;3;2;41;4316;4090;0
28286;10000;0;2;2;32;1032;0;1
28287;30000;0;2;1;32;0;0;1
28288;70000;0;2;2;32;2000;967;1
28289;20000;0;2;2;44;2000;1100;0
28290;50000;0;2;2;36;2090;1000;1
28291;180000;0;2;1;38;21040;2234;0
28292;220000;0;3;2;46;10000;6000;0
28293;180000;0;1;2;29;53390;35292;0
28294;170000;0;1;2;29;0;6059;0
28295;100000;0;2;2;30;3788;2695;0
28296;280000;0;2;2;30;4476;4069;0
28297;290000;0;1;2;31;4704;5258;0
28298;30000;0;2;1;31;1200;0;1
28299;30000;0;2;2;31;1600;1000;0
28300;80000;0;2;1;46;1763;1854;0
28301;50000;0;2;1;42;2234;369;0
28302;60000;0;3;1;34;0;800;0
28303;260000;0;2;1;34;7027;6000;0
28304;60000;0;2;1;41;2000;1000;0
28305;80000;0;2;1;29;3000;0;0
28306;360000;0;3;1;40;0;0;0
28307;180000;0;2;1;30;1431;369;0
28308;80000;0;2;2;31;1500;1000;1
28309;70000;0;2;1;44;1500;1000;0
28310;360000;0;1;1;36;15895;8607;0
28311;300000;0;3;2;36;0;6536;0
28312;100000;0;3;1;38;94;2408;0
28313;100000;0;1;2;29;10000;5000;0
28314;120000;0;3;1;34;978;0;0
28315;200000;0;2;1;48;6309;0;1
28316;180000;0;1;1;37;0;2000;0
28317;60000;0;2;2;27;1866;1400;0
28318;10000;0;2;1;29;1500;400;0
28319;230000;0;0;1;35;11449;2433;0
28320;50000;0;2;2;27;0;1200;0
28321;350000;0;2;2;28;9124;13074;0
28322;200000;0;3;1;28;1473;486;1
28323;150000;0;3;2;28;0;0;0
28324;180000;0;2;1;29;7623;3900;1
28325;30000;0;1;2;30;1200;0;0
28326;70000;0;2;2;30;2720;2350;1
28327;460000;0;2;2;32;1000;1000;0
28328;110000;0;2;1;42;776;776;0
28329;240000;0;1;2;31;2000;10000;0
28330;210000;0;2;1;31;8300;4800;0
28331;300000;0;3;2;32;0;0;0
28332;170000;0;1;2;34;5000;3020;0
28333;420000;0;2;1;34;1043;42000;0
28334;230000;0;0;2;34;1778;28704;0
28335;260000;0;1;2;33;3600;2250;0
28336;50000;0;3;1;41;2380;619;0
28337;80000;0;2;2;43;2600;3000;0
28338;200000;0;1;1;45;2000;60000;0
28339;80000;0;3;1;40;1090;2300;0
28340;290000;0;2;1;36;5063;5000;0
28341;20000;0;3;0;40;0;5262;1
28342;50000;0;2;1;42;759;5328;0
28343;450000;0;2;1;36;9532;3420;0
28344;250000;0;2;1;38;51002;2;0
28345;50000;0;3;1;40;0;0;0
28346;280000;0;2;0;40;6574;5938;0
28347;20000;0;3;1;41;2000;2000;0
28348;310000;0;3;1;37;0;0;0
28349;250000;0;1;2;36;5900;4400;0
28350;180000;0;2;1;36;7000;0;1
28351;500000;0;3;2;35;31802;30615;0
28352;30000;0;3;1;44;0;2220;0
28353;250000;0;2;2;36;2800;1834;0
28354;170000;0;1;2;39;6538;4167;0
28355;100000;0;2;1;39;0;0;0
28356;430000;0;2;1;42;115683;0;0
28357;170000;0;2;2;43;7000;5100;0
28358;210000;0;2;2;32;10700;30367;0
28359;280000;0;2;2;32;6985;29264;0
28360;160000;0;3;2;47;396;396;0
28361;210000;0;1;1;40;504;784;0
28362;200000;0;1;1;40;5451;2619;0
28363;400000;0;1;2;30;3004;3090;0
28364;80000;0;3;2;35;0;0;0
28365;80000;0;2;1;35;3711;1550;1
28366;30000;0;2;1;38;4527;675;0
28367;20000;0;3;1;39;1700;0;1
28368;300000;0;1;1;37;1072;206;0
28369;460000;0;2;1;39;11402;12802;0
28370;80000;0;2;2;42;2000;1312;0
28371;80000;0;3;1;36;836;0;0
28372;100000;0;3;1;40;3809;0;0
28373;100000;0;1;1;41;3000;1500;1
28374;50000;0;2;1;36;2130;1200;0
28375;80000;0;2;1;36;2700;2950;1
28376;130000;0;2;2;37;4190;3500;0
28377;50000;0;2;1;36;0;2004;0
28378;210000;0;2;1;44;3100;2900;0
28379;260000;0;0;2;39;7619;7000;0
28380;50000;0;2;1;32;1239;612;0
28381;460000;0;2;2;33;1927;5649;0
28382;150000;0;3;1;34;4000;4000;0
28383;80000;0;3;1;31;2169;2500;0
28384;80000;0;2;1;42;0;0;0
28385;180000;0;3;1;46;5244;2174;1
28386;100000;0;3;1;35;0;249;0
28387;60000;0;2;1;40;1569;5580;1
28388;50000;0;3;2;34;2943;990;0
28389;390000;0;1;1;42;15046;20000;0
28390;210000;0;1;1;38;24000;10000;0
28391;160000;0;2;2;39;6384;4600;0
28392;50000;0;3;1;42;1766;1036;0
28393;50000;0;2;2;31;23924;1500;0
28394;160000;0;2;1;37;3637;3000;0
28395;220000;0;2;1;40;11709;15823;0
28396;80000;0;3;1;43;3400;4000;0
28397;170000;0;2;1;31;4000;0;0
28398;60000;0;3;1;33;4850;0;0
28399;200000;0;1;1;36;2008;164;0
28400;320000;0;1;2;41;11973;9700;0
28401;160000;0;1;1;47;0;0;0
28402;20000;0;2;1;45;1000;3899;0
28403;80000;0;1;2;27;2403;407;1
28404;210000;0;2;2;29;2098;610;0
28405;50000;0;1;2;27;1000;120;1
28406;500000;0;1;2;28;18975;11096;0
28407;120000;0;2;2;28;0;0;0
28408;20000;0;2;2;28;1065;327;0
28409;250000;0;1;2;28;3000;3000;0
28410;80000;0;3;1;34;3045;1456;0
28411;240000;0;2;2;28;1954;0;0
28412;150000;0;2;2;28;1178;1500;0
28413;340000;0;2;2;29;100940;20229;0
28414;80000;0;1;1;28;10000;11700;0
28415;130000;0;3;2;29;1132;1289;0
28416;100000;0;2;2;29;3000;2400;0
28417;230000;0;1;2;29;6000;5000;0
28418;160000;0;1;2;30;0;0;0
28419;220000;0;2;2;29;3000;6000;0
28420;80000;0;1;2;29;1300;1100;1
28421;420000;0;2;1;29;20000;5000;0
28422;130000;0;2;2;32;20749;7469;0
28423;80000;0;1;2;32;3528;0;0
28424;210000;0;1;2;31;1045;1000;0
28425;220000;0;1;2;31;8000;10000;0
28426;170000;0;2;2;30;0;5000;1
28427;50000;0;1;2;30;1800;2700;0
28428;80000;0;2;2;31;15664;150;0
28429;300000;0;1;2;33;2300;2203;0
28430;140000;0;2;1;33;2000;1000;0
28431;290000;0;2;2;33;7657;7771;0
28432;80000;0;1;2;33;0;3937;0
28433;500000;0;1;1;33;100028;0;0
28434;40000;0;3;1;44;2000;2000;1
28435;50000;0;2;1;45;1130;295;0
28436;260000;0;2;1;34;167;810;0
28437;80000;0;3;1;45;1200;8;0
28438;280000;0;1;1;35;0;0;0
28439;270000;0;1;1;37;200;0;0
28440;80000;0;3;1;48;2108;1936;0
28441;120000;0;2;1;34;4000;3000;0
28442;300000;0;1;1;40;50007;10000;0
28443;120000;0;2;2;37;9076;8788;0
28444;80000;0;2;0;36;3044;5006;0
28445;50000;0;2;1;42;1216;474;0
28446;100000;0;2;1;47;2028;3354;0
28447;180000;0;2;1;44;3179;18462;0
28448;160000;0;2;1;45;1300;0;0
28449;350000;0;2;1;49;19850;8800;0
28450;50000;0;3;1;33;0;0;0
28451;320000;0;2;2;37;203000;400;0
28452;170000;0;2;2;35;10000;5000;0
28453;50000;0;2;1;37;10000;5200;0
28454;360000;0;1;1;40;0;5900;1
28455;70000;0;2;2;36;1773;1181;1
28456;20000;0;3;1;45;390;6210;0
28457;100000;0;3;1;46;1600;1000;0
28458;180000;0;3;0;36;326;326;0
28459;160000;0;3;1;42;0;119001;0
28460;230000;0;2;1;35;0;500;1
28461;20000;0;2;1;38;0;0;1
28462;180000;0;2;1;39;4000;4000;0
28463;180000;0;1;2;45;0;0;0
28464;20000;0;2;1;34;23965;371;0
28465;150000;0;2;1;49;0;600;0
28466;240000;0;1;1;40;0;0;1
28467;360000;0;3;1;37;0;0;0
28468;260000;0;2;1;35;3551;3700;0
28469;500000;0;2;1;34;11534;12564;0
28470;200000;0;2;1;41;8188;428;0
28471;230000;0;3;2;45;0;0;0
28472;200000;0;2;2;32;0;4600;0
28473;70000;0;3;1;37;1700;1200;0
28474;160000;0;3;1;36;4404;0;0
28475;80000;0;2;2;33;1000;0;0
28476;100000;0;2;1;30;3000;3000;0
28477;20000;0;2;1;38;0;0;1
28478;110000;0;3;1;47;2853;2739;0
28479;100000;0;2;2;35;326;652;1
28480;240000;0;2;1;39;8000;8000;0
28481;170000;0;1;1;31;0;0;0
28482;110000;0;1;2;31;4900;3500;1
28483;50000;0;2;2;44;827;105;0
28484;390000;0;2;2;41;0;0;0
28485;40000;0;3;1;44;1268;587;0
28486;160000;0;3;1;39;0;0;0
28487;20000;0;3;1;41;0;700;0
28488;180000;0;2;2;36;0;0;0
28489;50000;0;2;1;41;0;2201;1
28490;110000;0;2;1;37;1330;949;0
28491;20000;0;3;2;39;310;1835;1
28492;40000;0;3;1;36;3000;2000;0
28493;50000;0;3;1;47;2000;2000;1
28494;200000;0;1;2;30;959;0;0
28495;90000;0;2;1;31;0;0;0
28496;300000;0;1;2;34;0;0;0
28497;310000;0;2;1;36;10500;10100;0
28498;330000;0;2;1;37;3000;3000;0
28499;210000;0;3;2;30;1031;1430;0
28500;260000;0;2;2;34;27500;0;0
28501;290000;0;1;2;35;12008;8012;0
28502;20000;0;2;1;39;2400;0;0
28503;140000;0;2;1;31;4300;3300;0
28504;150000;0;2;1;36;4200;4300;1
28505;50000;0;3;0;46;390;1200;0
28506;50000;0;2;1;37;390;390;0
28507;270000;0;2;1;28;8049;53008;0
28508;240000;0;2;1;28;3100;2500;0
28509;150000;0;1;2;29;3300;2150;0
28510;260000;0;2;2;40;5000;3640;0
28511;470000;0;3;1;42;13000;11000;0
28512;190000;0;1;1;47;7300;7100;0
28513;160000;0;2;2;28;1978;3781;0
28514;320000;0;1;2;31;15452;11388;0
28515;30000;0;2;2;30;1455;1000;1
28516;150000;0;1;2;33;33475;27808;0
28517;200000;0;2;2;34;0;6000;1
28518;150000;0;2;2;34;1029;353;0
28519;50000;0;3;1;30;2200;1595;0
28520;80000;0;2;2;24;1101;270;0
28521;50000;0;2;1;47;1400;0;0
28522;80000;0;3;1;37;0;3912;1
28523;280000;0;2;2;34;1180;0;0
28524;160000;0;1;1;38;10000;7000;0
28525;80000;0;1;2;29;1700;1000;0
28526;160000;0;2;2;30;3500;4000;0
28527;90000;0;2;1;32;0;0;0
28528;360000;0;2;2;32;5000;3500;0
28529;80000;0;2;1;34;3274;3000;0
28530;20000;0;3;1;36;0;626;1
28531;50000;0;2;1;48;2329;431;0
28532;200000;0;1;1;40;3000;3400;1
28533;50000;0;3;1;44;2300;0;1
28534;120000;0;2;1;31;0;5000;1
28535;60000;0;2;1;31;1436;1047;1
28536;120000;0;3;2;32;3300;10000;0
28537;80000;0;1;1;32;7411;1900;0
28538;140000;0;2;2;32;2000;3500;0
28539;300000;0;1;1;33;5328;6814;0
28540;230000;0;2;1;30;25916;2219;0
28541;310000;0;3;2;30;20000;12000;0
28542;330000;0;1;2;31;1222;2400;0
28543;210000;0;1;1;35;2500;5100;0
28544;120000;0;2;1;35;5602;4123;0
28545;170000;0;2;1;35;24517;14243;0
28546;50000;0;2;2;39;16121;2000;0
28547;100000;0;3;1;44;1233;1195;1
28548;140000;0;1;2;33;10000;2000;0
28549;210000;0;2;2;33;0;0;0
28550;360000;0;1;2;34;4004;4000;0
28551;50000;0;2;0;34;1300;1000;0
28552;340000;0;2;2;34;0;0;0
28553;260000;0;1;2;37;0;1050;1
28554;500000;0;3;2;37;1027;117;0
28555;60000;0;2;1;40;3000;1083;0
28556;420000;0;2;1;38;51566;2093;0
28557;30000;0;3;1;41;2008;5000;0
28558;370000;0;2;1;41;30100;0;0
28559;450000;0;1;1;35;1620;0;0
28560;400000;0;1;1;39;2018;0;1
28561;400000;0;1;2;46;8591;0;1
28562;640000;0;2;2;39;10535;15000;0
28563;210000;0;2;1;38;10551;10000;0
28564;30000;0;3;2;35;1406;1097;0
28565;100000;0;1;1;36;15156;13920;0
28566;250000;0;1;1;41;43932;2323;0
28567;190000;0;1;2;40;6171;4536;0
28568;20000;0;3;1;43;2426;1038;0
28569;180000;0;3;1;40;792;1645;0
28570;200000;0;1;1;29;3043;1542;0
28571;80000;0;1;2;29;16415;0;0
28572;120000;0;2;2;29;2772;3095;0
28573;50000;0;2;2;29;3000;4000;0
28574;260000;0;0;2;30;9439;5492;0
28575;180000;0;1;2;30;6022;2566;0
28576;130000;0;2;1;30;1650;1650;1
28577;110000;0;2;1;30;2600;0;0
28578;50000;0;2;1;44;1514;1000;0
28579;500000;0;1;1;46;20025;10000;0
28580;360000;0;1;2;32;0;0;0
28581;80000;0;2;1;34;7568;0;0
28582;10000;0;1;2;33;1000;0;0
28583;320000;0;1;1;34;9433;0;0
28584;30000;0;3;1;32;25008;509;0
28585;80000;0;3;1;32;0;0;0
28586;160000;0;2;1;34;2500;3000;0
28587;490000;0;1;2;34;14445;7672;0
28588;220000;0;1;1;35;0;0;0
28589;450000;0;1;1;35;390;390;0
28590;370000;0;3;1;35;27011;15004;0
28591;80000;0;3;1;34;2000;0;1
28592;360000;0;1;1;47;0;0;1
28593;60000;0;2;1;42;2024;2180;0
28594;50000;0;1;1;45;2734;7976;0
28595;160000;0;2;1;49;0;0;0
28596;260000;0;3;1;41;9170;4853;0
28597;220000;0;2;2;45;990;5538;0
28598;60000;0;3;1;46;1500;1500;1
28599;220000;0;1;1;38;8000;10000;0
28600;290000;0;1;1;39;264;264;0
28601;130000;0;3;2;40;3000;0;0
28602;200000;0;2;1;41;54531;2200;0
28603;200000;0;3;0;37;4000;22800;0
28604;110000;0;3;0;44;1700;1600;1
28605;30000;0;3;1;45;0;1000;1
28606;30000;0;2;1;42;1500;1000;0
28607;100000;0;2;1;41;0;1900;0
28608;360000;0;2;1;44;0;0;0
28609;140000;0;2;1;38;10000;5000;0
28610;50000;0;3;1;47;2000;3000;0
28611;70000;0;3;1;35;390;1311;0
28612;60000;0;3;2;48;1700;2000;0
28613;360000;0;3;2;39;0;561;0
28614;240000;0;1;1;40;4100;4100;0
28615;200000;0;1;2;30;6450;8579;0
28616;100000;0;3;1;35;8000;4000;0
28617;50000;0;2;1;41;1202;446;0
28618;100000;0;2;2;41;2632;2449;0
28619;270000;0;0;2;42;2072;637;0
28620;50000;0;3;1;48;1200;1000;0
28621;300000;0;2;1;41;7523;5113;0
28622;50000;0;2;1;40;3000;3000;1
28623;80000;0;3;1;41;834;1600;0
28624;200000;0;1;1;31;0;2720;0
28625;340000;0;2;2;31;0;1000;1
28626;310000;0;1;1;31;0;0;0
28627;80000;0;2;2;31;1000;10287;0
28628;210000;0;1;2;31;191;0;0
28629;80000;0;1;2;32;2800;3000;0
28630;500000;0;2;1;32;12000;9000;0
28631;260000;0;2;1;35;6094;3530;0
28632;120000;0;2;1;41;5000;6013;0
28633;100000;0;3;1;41;2997;2147;0
28634;60000;0;2;1;35;2600;1500;1
28635;190000;0;1;1;36;6383;2;0
28636;100000;0;3;1;35;0;8000;1
28637;380000;0;2;1;37;1242;1900;0
28638;350000;0;1;2;44;1807;0;1
28639;100000;0;3;1;39;2037;1408;0
28640;100000;0;1;2;31;3403;2001;0
28641;150000;0;2;1;32;5469;3360;0
28642;150000;0;2;1;33;2823;0;1
28643;150000;0;1;1;38;5003;508;0
28644;460000;0;1;2;35;5000;4593;0
28645;100000;0;2;2;44;3700;4000;1
28646;230000;0;2;2;38;3000;3500;0
28647;10000;0;2;1;38;1000;5039;1
28648;200000;0;3;1;44;390;390;0
28649;140000;0;2;1;34;4000;4000;0
28650;370000;0;3;1;46;808;4599;0
28651;50000;0;3;1;49;0;0;0
28652;160000;0;2;1;36;679;740;0
28653;80000;0;3;2;43;2600;1877;0
28654;240000;0;1;2;33;10078;24694;0
28655;160000;0;3;2;33;0;0;0
28656;50000;0;3;1;44;1000;1000;1
28657;180000;0;2;2;38;5490;5156;0
28658;50000;0;3;1;46;1218;0;0
28659;500000;0;1;2;32;7000;7000;0
28660;200000;0;1;1;34;11633;11622;0
28661;60000;0;3;2;44;1600;1200;0
28662;50000;0;2;2;46;1200;400;0
28663;50000;0;3;2;44;3500;2000;1
28664;210000;0;2;2;27;0;0;1
28665;60000;0;2;1;27;2000;0;0
28666;140000;0;1;2;28;3000;1914;1
28667;260000;0;1;1;35;1723;366;1
28668;300000;0;1;1;40;5620;25;0
28669;500000;0;2;1;36;24246;19709;0
28670;140000;0;1;1;34;0;0;0
28671;290000;0;3;1;49;10951;7238;1
28672;360000;0;1;2;27;3741;2353;0
28673;20000;0;2;2;27;2073;0;0
28674;190000;0;2;2;27;4000;5000;0
28675;150000;0;1;2;28;1500;1000;0
28676;100000;0;1;2;28;10000;1000;1
28677;310000;0;1;2;29;24000;10000;0
28678;500000;0;1;2;29;5000;5000;0
28679;120000;0;2;2;28;0;396;0
28680;200000;0;2;1;28;3524;2300;0
28681;180000;0;1;2;30;2009;2024;0
28682;50000;0;2;2;30;1130;5000;1
28683;210000;0;1;2;30;2500;2000;0
28684;230000;0;1;2;30;8500;8500;1
28685;200000;0;1;2;30;2213;2711;0
28686;100000;0;2;2;31;3602;3719;1
28687;250000;0;2;2;31;2000;2000;0
28688;200000;0;2;1;31;3267;7;0
28689;50000;0;2;1;31;0;3251;0
28690;170000;0;2;1;31;23500;840;0
28691;70000;0;2;1;32;4000;10000;0
28692;260000;0;1;1;31;5039;20154;0
28693;60000;0;3;2;32;3008;6000;0
28694;120000;0;2;2;31;4034;7501;1
28695;100000;0;3;2;33;2700;2000;0
28696;500000;0;1;2;34;46047;10039;0
28697;230000;0;2;1;34;2532;1865;0
28698;330000;0;0;1;34;7000;3000;0
28699;360000;0;1;1;35;7408;10817;0
28700;180000;0;2;1;44;0;0;0
28701;180000;0;3;1;35;2000;4000;1
28702;140000;0;2;2;35;3800;3200;0
28703;260000;0;1;1;37;0;2500;0
28704;220000;0;1;1;36;58;0;0
28705;100000;0;3;1;42;631;631;0
28706;280000;0;1;1;39;2322;0;0
28707;100000;0;2;2;40;0;2844;0
28708;290000;0;3;1;46;766;168342;0
28709;360000;0;1;1;48;10000;7500;0
28710;290000;0;3;1;46;1000;0;0
28711;60000;0;2;1;39;1422;1021;0
28712;80000;0;1;2;44;10000;0;1
28713;180000;0;2;1;42;5700;3600;0
28714;200000;0;1;2;37;16200;0;0
28715;170000;0;1;2;44;3957;5444;0
28716;780000;0;2;2;41;22204;82097;0
28717;340000;0;1;0;42;889043;621000;0
28718;200000;0;0;1;39;0;0;0
28719;350000;0;1;1;45;291;291;0
28720;360000;0;2;1;39;319494;13079;1
28721;130000;0;2;1;41;1609;635;0
28722;310000;0;2;1;44;5000;4000;0
28723;110000;0;2;1;46;1825;1817;0
28724;260000;0;2;1;44;1698;0;0
28725;290000;0;1;1;44;3948;7388;0
28726;200000;0;1;1;37;11770;12155;0
28727;130000;0;2;1;40;498;3000;1
28728;60000;0;1;2;28;4556;19938;0
28729;20000;0;2;2;30;1106;435;0
28730;300000;0;2;1;31;17597;2000;0
28731;70000;0;3;1;39;6000;9200;0
28732;240000;0;2;1;35;264;264;1
28733;60000;0;1;2;29;8127;15;0
28734;240000;0;1;2;28;2141;590;0
28735;200000;0;3;1;29;0;0;0
28736;500000;0;1;2;31;6000;10000;0
28737;140000;0;2;0;28;2650;36000;1
28738;210000;0;2;1;29;1672;1600;0
28739;240000;0;2;1;31;12500;749;0
28740;240000;0;1;2;30;0;0;0
28741;160000;0;1;2;28;5008;3007;0
28742;50000;0;1;2;29;1160;330;0
28743;400000;0;1;2;29;4142;5010;0
28744;440000;0;2;2;29;400972;5456;0
28745;150000;0;1;1;30;4000;11000;0
28746;100000;0;2;1;27;0;0;1
28747;120000;0;1;1;32;193;1549;0
28748;50000;0;2;1;28;0;0;0
28749;150000;0;1;2;32;3000;4600;1
28750;360000;0;1;2;30;0;0;0
28751;260000;0;2;1;29;5871;3130;0
28752;240000;0;2;1;43;9013;8195;1
28753;180000;0;2;0;41;3008;2150;0
28754;210000;0;2;1;42;2469;3319;0
28755;70000;0;2;2;34;12019;1000;0
28756;500000;0;1;2;35;1114;2703;0
28757;500000;0;2;2;48;22000;33000;0
28758;180000;0;1;2;28;10000;15057;0
28759;120000;0;2;1;31;2041;1000;0
28760;200000;0;2;1;33;5000;2000;0
28761;140000;0;2;1;33;0;68383;0
28762;20000;0;3;2;34;0;0;1
28763;220000;0;1;1;39;419;419;0
28764;290000;0;1;1;32;8164;1509;1
28765;260000;0;2;2;37;192;188;0
28766;220000;0;1;2;34;1551;875;0
28767;80000;0;3;0;40;0;885;0
28768;160000;0;2;1;41;1098;374;0
28769;500000;0;1;2;37;1946;1734;0
28770;230000;0;2;1;42;4749;38000;0
28771;120000;0;3;1;39;0;0;1
28772;360000;0;1;1;38;6715;1956;0
28773;220000;0;1;2;39;4240;0;0
28774;120000;0;1;2;32;1799;1594;0
28775;360000;0;2;2;33;1000;0;0
28776;120000;0;1;1;42;1885;607;1
28777;50000;0;1;1;32;1818;2600;0
28778;290000;0;2;1;35;4005;2500;0
28779;230000;0;2;1;38;1000;1000;0
28780;200000;0;1;1;36;0;0;0
28781;370000;0;0;1;48;10827;9002;0
28782;50000;1;2;2;40;2174;2000;0
28783;50000;0;0;1;32;0;0;0
28784;20000;0;3;2;44;1200;302;0
28785;260000;0;1;1;36;3012;3000;0
28786;230000;0;0;1;42;390;240;0
28787;200000;0;2;1;36;38150;2;0
28788;340000;0;1;1;36;5032;360;0
28789;220000;0;0;1;32;2000;500;0
28790;340000;0;1;1;36;12636;14111;0
28791;200000;0;3;1;42;0;400;0
28792;180000;0;3;1;44;0;0;0
28793;50000;0;2;2;43;2020;2000;0
28794;80000;0;1;2;38;1708;1824;0
28795;160000;0;2;1;31;0;0;0
28796;80000;0;2;1;48;5000;3000;0
28797;30000;0;1;2;37;0;528;1
28798;230000;0;1;2;42;108;830;0
28799;400000;0;2;2;42;65243;1239;0
28800;200000;0;3;2;42;0;24000;0
28801;20000;0;2;1;46;1141;309;1
28802;200000;0;1;1;38;7311;18567;0
28803;140000;0;1;2;34;0;6400;0
28804;360000;0;1;2;29;15273;15000;0
28805;360000;0;1;1;36;0;0;0
28806;390000;0;0;2;45;7782;42393;0
28807;390000;0;1;2;41;0;0;1
28808;160000;0;3;1;35;7736;0;0
28809;340000;0;1;2;44;12950;11372;0
28810;280000;0;1;1;36;416;59211;0
28811;500000;0;1;2;42;49775;39095;0
28812;60000;0;1;2;46;3000;1000;0
28813;420000;0;2;2;37;1700;2500;0
28814;160000;0;1;1;38;0;0;0
28815;230000;0;2;2;34;316;316;0
28816;230000;0;1;2;31;3307;3316;1
28817;280000;0;2;1;36;2888;2888;0
28818;180000;0;2;2;31;1635;1680;0
28819;100000;0;1;1;40;0;1323;1
28820;180000;0;1;2;33;0;0;0
28821;30000;0;0;2;46;5047;0;0
28822;320000;0;2;1;39;0;589;0
28823;590000;0;3;1;39;6007;5013;0
28824;130000;0;2;1;38;24516;16;0
28825;130000;0;1;1;33;27309;801;0
28826;280000;0;2;1;41;121;0;0
28827;90000;0;2;1;40;3500;3500;0
28828;320000;0;2;1;30;0;0;0
28829;160000;0;2;1;31;2128;2000;0
28830;150000;0;2;1;37;5000;5000;0
28831;40000;0;2;1;48;3000;3000;0
28832;180000;0;3;1;31;3210;2700;0
28833;550000;0;2;2;39;13035;9511;0
28834;50000;0;1;1;45;1290;701;0
28835;220000;0;1;2;36;10121;6006;1
28836;360000;0;2;2;40;46347;0;0
28837;250000;0;2;2;35;80000;923;0
28838;340000;0;1;1;46;3504;4349;0
28839;180000;0;1;1;44;0;21398;0
28840;30000;0;3;2;48;5000;1000;1
28841;300000;0;3;2;33;0;0;1
28842;40000;0;2;1;37;3538;0;0
28843;500000;0;1;1;47;18571;5000;0
28844;180000;0;1;1;41;10000;15000;0
28845;350000;0;1;1;44;2500;150;0
28846;90000;0;2;2;48;0;9167;0
28847;240000;0;2;2;31;8302;7300;0
28848;50000;0;3;0;46;2000;300;0
28849;220000;0;1;2;33;1283;507;0
28850;180000;0;2;2;38;2000;1000;0
28851;400000;0;0;1;37;11930;11286;0
28852;220000;0;1;1;42;0;0;1
28853;180000;0;0;1;48;6366;1842;0
28854;80000;0;3;1;38;0;0;1
28855;360000;0;1;2;37;7029;3011;0
28856;170000;0;1;2;49;4000;4000;0
28857;130000;0;2;1;48;1279;749;0
28858;290000;0;1;1;30;6700;2600;0
28859;90000;0;2;1;32;7200;0;0
28860;130000;0;3;2;32;3000;2000;0
28861;140000;0;1;0;48;0;780;0
28862;510000;0;2;2;48;20000;24040;0
28863;50000;0;1;1;39;0;6060;0
28864;200000;0;1;2;40;0;948;0
28865;200000;0;1;2;37;2509;2000;0
28866;400000;0;2;2;36;1381;770;0
28867;310000;0;1;1;35;7986;1100;0
28868;210000;0;1;1;46;2000;10000;0
28869;90000;0;2;1;33;2100;884;0
28870;270000;0;1;2;31;1121;0;0
28871;30000;0;3;1;39;1438;796;1
28872;30000;0;2;1;41;2000;900;0
28873;210000;0;2;1;36;5388;1191;0
28874;110000;0;1;1;43;5300;4000;0
28875;160000;0;2;1;42;0;522;0
28876;380000;0;1;2;30;0;1205;0
28877;140000;0;1;2;33;2361;854;0
28878;250000;0;3;1;44;6358;4918;0
28879;150000;0;1;2;39;1375;10965;0
28880;230000;0;2;2;43;5000;23700;1
28881;220000;0;1;1;49;0;4488;1
28882;60000;0;3;1;39;3638;0;0
28883;50000;0;0;1;41;3000;2000;1
28884;300000;0;2;1;40;0;280;0
28885;320000;0;2;1;41;2269;725;0
28886;250000;0;1;1;43;0;0;0
28887;200000;0;3;1;42;0;150;0
28888;110000;0;3;1;36;2045;1037;0
28889;50000;0;3;2;46;1500;1000;0
28890;300000;0;0;2;45;0;0;0
28891;50000;0;0;1;33;28293;0;0
28892;230000;0;3;1;42;3552;5000;0
28893;30000;0;2;1;36;0;0;1
28894;30000;0;2;1;41;428;13749;0
28895;290000;0;2;1;41;1000;5000;0
28896;210000;0;1;1;47;0;0;0
28897;200000;0;2;1;46;827;827;0
28898;150000;0;2;1;41;1595;3647;0
28899;110000;0;1;1;45;1000;0;0
28900;20000;0;2;1;43;0;640;1
28901;360000;0;1;2;28;4000;4000;0
28902;230000;0;1;1;35;8000;3000;0
28903;60000;0;2;1;38;2000;2898;0
28904;470000;0;2;1;45;5052;5000;0
28905;120000;0;1;2;29;2805;0;0
28906;50000;0;2;2;35;5000;1005;0
28907;140000;0;1;1;40;584;0;0
28908;500000;0;1;1;39;920;920;0
28909;400000;0;2;2;41;330;330;1
28910;310000;0;2;2;34;5208;15734;0
28911;320000;0;1;1;42;450;7025;1
28912;330000;0;1;1;41;18562;0;0
28913;240000;0;2;1;38;7767;8015;0
28914;290000;0;2;1;36;455;3589;0
28915;150000;0;1;1;39;2942;384;0
28916;50000;0;2;1;34;1000;50;0
28917;210000;0;1;1;37;0;198;0
28918;150000;0;1;1;38;1040;3617;0
28919;210000;0;2;1;46;0;0;0
28920;180000;0;1;1;40;1000;1000;0
28921;360000;0;1;2;33;0;0;1
28922;220000;0;3;2;33;6858;6219;0
28923;160000;0;2;1;40;0;0;0
28924;500000;0;3;1;40;1154;0;0
28925;100000;0;3;1;43;4204;4200;0
28926;80000;0;2;1;47;1990;1049;1
28927;360000;0;2;2;35;0;0;1
28928;230000;0;3;1;49;7000;10000;0
